additives_n,nutrition_grade_fr,pnns_groups_1,energy_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g
0,a,Cereals and potatoes,1552,5,1.3,64,2.6,3,15,0.12,0.047244094
1,b,Fruits and vegetables,166,2,0.4,3.9,2.2,1.3,0.9,0.63,0.248031496
3,c,Cereals and potatoes,1902,17,4.6,63,16,6.9,9.5,0.65,0.255905512
2,c,Cereals and potatoes,445,15,7.2,66,20,5.3,8.5,0.53,0.208661417
0,a,Composite foods,1581,2.5,0.38,78,0,2,8.6,0,0
1,c,Composite foods,1572,4.3,0.6,74,1.8,2.8,7.7,1.5,0.590551181
2,e,Beverages,1294,0,0,76,74,,0,0,0
1,e,Beverages,1285,0,0,76,75,,0,0,0
7,b,Beverages,3,0,0,0,0,,0,0.03,0.011811024
1,c,Cereals and potatoes,1661,6,2.5,71,5.5,4.5,12,1.3,0.511811024
1,c,Cereals and potatoes,1664,5.5,2,74,6.7,4,10,1.2,0.472440945
0,a,Cereals and potatoes,1525,2,0.4,70,3,6,13,0,0
3,d,Salty snacks,2068,23,2.1,62,7.4,3.2,8.3,1.9,0.748031496
0,a,Cereals and potatoes,1522,6.9,0,59,5.1,8.3,12,0.03,0.011811024
1,c,Cereals and potatoes,1796,14,5,62,24,7.2,9.7,0.26,0.102362205
0,a,Cereals and potatoes,1560,6.6,0.7,60,4.2,9.3,13,0.07,0.027559055
1,c,Beverages,201,0,0,11,9.6,0,0.6,0.03,0.011811024
0,a,Cereals and potatoes,1248,1.8,0.2,40,2.2,18,21,0.05,0.019685039
2,e,Sugary snacks,2091,25,15,59,56,7.6,6,0.02,0.007874016
0,a,Cereals and potatoes,1538,1.5,0.2,74,3,2.5,12,0.0254,0.01
,c,unknown,2269,36.4,3.3,33.7,3.2,8.9,16.4,1.2,0.472440945
1,e,Sugary snacks,2282,35,15,47,45,6.5,7.7,0.07,0.027559055
1,e,Sugary snacks,2274,33,15,54,54,2.6,6.7,0.09,0.035433071
7,b,Milk and dairy products,374,2.7,1.8,11,11,1.5,3.1,0.14,0.05511811
0,a,Cereals and potatoes,1485,0.6,0.5,78,0.5,1.4,7.4,0,0
0,a,Cereals and potatoes,1485,0.6,0.5,78,0.5,1.4,7.4,0,0
2,d,Sugary snacks,1716,21,6.9,46,39,3.5,7.6,0.25,0.098425197
0,b,Composite foods,718,10,3.7,10,0.6,1.6,9.5,0.94,0.37007874
0,a,Composite foods,647,7.8,2.7,6.3,0.5,1.9,14,0.86,0.338582677
0,a,Composite foods,640,8,2.9,7.1,0.5,2.6,12,1,0.393700787
2,c,Composite foods,773,9.4,4.8,18,1.3,1.1,7,0.84,0.330708661
2,c,Composite foods,704,8.9,5.1,15,0.6,0.9,6.2,0.67,0.263779528
1,c,Composite foods,647,7.4,4.1,14,0.9,0.9,7.4,0.77,0.303149606
0,b,Composite foods,491,4.9,1.4,12,0.5,1.5,5.3,0.69,0.271653543
4,c,Composite foods,609,7.5,4.6,15,1.7,0.6,4.3,0.700024,0.2756
2,c,Cereals and potatoes,656,7.3,3.4,18,3,1.1,4.5,0.8,0.31496063
2,c,unknown,1311,4.9,3,61.5,37.5,3.7,3.1,0.29972,0.118
1,c,unknown,2106,28.9,3.3,51.1,2.5,6.2,7.1,1.09982,0.433
1,b,Cereals and potatoes,651,0.8,0.2,33,0.5,1.3,3.5,1,0.393700787
0,d,Fruits and vegetables,2562,50,13,10,6.7,11,26,2.286,0.9
0,d,Salty snacks,2607,53,10,16,5.9,4.3,20,1.2192,0.48
2,c,Fat and sauces,699,16,2,4.7,2.9,1.6,0,2,0.787401575
2,e,Sugary snacks,1958,20,12,66,62,3.5,4,0.02,0.007874016
0,c,unknown,1585,4.5,2.1,79.3,42.3,4.2,4.2,0.1,0.039370079
3,a,Composite foods,647,6.8,0.6,16,1.5,1.8,6.8,0.39116,0.154
6,c,unknown,858,9.5,4.5,12.2,1.2,4,15.7,1.3,0.511811024
0,a,fruits-and-vegetables,646,3.8,0.5,26,1.4,3.1,2.5,0.059944,0.0236
1,e,Sugary snacks,2231,32,20,52,49,7.6,6,0.02,0.007874016
0,d,Milk and dairy products,996,23,17,3,3,,5.5,1.1,0.433070866
0,a,Fruits and vegetables,276,0.5,0.1,11,3.2,3.8,2.9,0.51,0.200787402
0,a,Milk and dairy products,153,0,0,4.5,4.5,,4.3,0.130048,0.0512
1,c,Milk and dairy products,489,3.3,2,18,13,0.5,3.1,0.15,0.059055118
0,a,Milk and dairy products,182,1.1,0.7,4.9,4.9,,3.4,0.109982,0.0433
1,d,Beverages,732,18,15,2.1,1.4,,1,0.5842,0.23
0,b,Milk and dairy products,267,3.4,2.2,4.5,4.5,,3.8,0.13,0.051181102
0,c,Milk and dairy products,390,3.1,2.1,13,12,,3.2,0.100076,0.0394
,e,Sugary snacks,2269,32,20,57,56,2,6,0.15,0.059055118
2,a,Cereals and potatoes,1217,5.6,0.7,47,4.2,4,10,1.2,0.472440945
2,a,Cereals and potatoes,933,1.2,0.3,42,3.4,6.3,7.1,1.2,0.472440945
8,d,Sugary snacks,1396,0.5,0.2,76,63,,5.4,0.039878,0.0157
1,e,Sugary snacks,1367,19,13,30,29,1.2,9.2,0.17,0.066929134
2,e,Milk and dairy products,1507,26,17,1.5,1.5,,31,3.8,1.496062992
1,e,Beverages,249,0.5,0.1,14,14,,0.6,0.03,0.011811024
1,e,Beverages,253,0.5,0.1,14,13,,0.5,0.03,0.011811024
0,d,Milk and dairy products,1026,20,16,1,0.5,,16,1.49987,0.5905
1,c,unknown,1201,18,3.4,21.2,0.6,2.5,11.5,1.27,0.5
6,d,Sugary snacks,1812,13,6.5,72,29,2.1,5.3,0.53,0.208661417
0,c,Fish Meat Eggs,919,15,3.3,0,0,,22,1,0.393700787
4,b,Composite foods,710,8.6,2.3,15,1.7,1.6,7,1,0.393700787
3,c,Cereals and potatoes,1749,11,2.7,70,28,6.3,6,0.6,0.236220472
2,e,Sugary snacks,1808,17,11,70,62,,0.6,0.2794,0.11
3,a,Composite foods,484,6.2,0.6,5,3.3,1.8,9.1,0.88,0.346456693
2,a,Composite foods,592,5.7,0.6,12,1.1,2.2,9.5,1.2,0.472440945
0,c,unknown,930,17,8.9,6.7,0.5,5.5,8.4,0.89916,0.354
5,d,Sugary snacks,1738,10,6.4,75,29,1.8,4.6,0.6,0.236220472
4,e,Sugary snacks,2145,26,16,61,34,3.4,7,0.57912,0.228
4,a,Cereals and potatoes,1143,5,0.7,44,5.5,6,9.5,1.09982,0.433
0,d,Milk and dairy products,1169,22,14,0.5,0.5,,20,1.8,0.708661417
0,d,Milk and dairy products,1071,23,16,6.4,6.4,1.3,5.9,0.9,0.354330709
0,d,Milk and dairy products,1014,23.5,16,3,3,,5.5,1.2,0.472440945
5,d,Sugary snacks,1798,21,2.7,54,27,1.8,4.8,0.99,0.38976378
1,e,Sugary snacks,2346,36,14,51,50,2.5,6.7,0.08,0.031496063
0,b,Fat and sauces,282,3.4,0.5,6.3,6,3,1.5,0.88,0.346456693
6,d,Fat and sauces,1816,41,3.3,15,12,0.9,1.3,1.6002,0.63
7,d,Fat and sauces,2054,52,4.2,6.8,4.6,,1,1.80086,0.709
2,e,Fat and sauces,2220,52,4.2,14,14,0.7,1.4,2.10058,0.827
6,e,Sugary snacks,2270,34,17,53,51,3.1,5.5,0.08,0.031496063
4,a,Composite foods,288,1.7,0.7,3,1.9,0.9,9.8,1.1,0.433070866
2,d,Sugary snacks,1910,26,5.3,48,38,2.9,6.6,0.130048,0.0512
0,c,Milk and dairy products,656,9,5.8,1,1,,18,0.6,0.236220472
0,d,Salty snacks,1872,20,3.2,48,2.3,11,14,2.3,0.905511811
0,a,Cereals and potatoes,1060,4.4,0.8,15,2.1,47,15,0.02,0.007874016
7,d,Sugary snacks,1983,30,20,45,17,1.6,4.9,0.63,0.248031496
3,e,Sugary snacks,1937,15,9.8,9,3.3,0.5,0.9,1.4,0.551181102
3,e,Fish Meat Eggs,1093,21,7.4,0.7,0.7,,17,2.4,0.94488189
4,e,Sugary snacks,2042,22,13,65,38,0,6.3,0.48,0.188976378
4,e,Sugary snacks,2051,23,14,62,35,4.2,6.2,0.5,0.196850394
0,d,,1148,24,8.8,1.8,1.8,1.4,13,1.2,0.472440945
4,d,Fat and sauces,1060,21,1.8,13,8.6,0.6,1.4,2,0.787401575
,c,unknown,566,6,1,18,2,2,1,1.05156,0.414
3,d,Fat and sauces,850,17,1.6,7.2,5.8,2.2,4.3,3.8,1.496062992
4,d,Sugary snacks,1649,0,0,97,62,,0,0,0
8,c,unknown,1665,9,5,68,25,11,6,0.63,0.248031496
0,a,Composite foods,1595,8.6,1.3,46,3.7,9.8,24,0.04,0.015748031
3,c,Fish Meat Eggs,404,1.9,0.3,0.9,1.7,1.1,18,2.2,0.866141732
7,c,unknown,1859,14,2,71,19,4,6,0.5,0.196850394
3,e,Fish Meat Eggs,1112,24,9,1.1,0.7,0.6,12,2.1,0.826771654
3,a,Composite foods,324,5,0.4,5.7,5.4,3.1,1,0.53,0.208661417
1,b,Composite foods,741,5.1,0.4,27,4.3,2.1,4.5,1.1,0.433070866
1,e,Milk and dairy products,1353,26,20,1,0.5,,22,2.5,0.984251969
,c,unknown,484,0.2,0.2,27.1,27.1,0.5,0.7,0.7,0.275590551
10,a,Composite foods,811,5.6,0.6,26,2.9,3,8.3,1.4,0.551181102
8,a,Composite foods,784,5.1,0.6,25,2.7,3.2,9,1.2,0.472440945
5,a,Composite foods,912,7.9,1,27,3.7,3.7,8.1,1.2,0.472440945
1,c,Fish Meat Eggs,482,3,1.1,0.8,0.7,,21,1.9,0.748031496
1,d,Fish Meat Eggs,646,8,3,0.6,0.6,,20,1.9,0.748031496
2,d,Fish Meat Eggs,512,3.6,1.4,0.8,0.7,,21,2.1,0.826771654
3,c,Fish Meat Eggs,511,4.2,1.8,0.7,0.7,,20,1.4,0.551181102
4,d,Fish Meat Eggs,775,2.5,1.2,1.2,0.7,,39,4.6,1.811023622
1,e,Fish Meat Eggs,1226,27,11,4.6,0.9,,9.6,1.5,0.590551181
2,e,Fat and sauces,2733,72,6,1.9,1.2,,1.4,1.5,0.590551181
2,e,Fat and sauces,2733,72,6,1.9,1.2,,1.4,1.5,0.590551181
3,c,unknown,595,6.3,1.8,0.9,0.8,0.6,20.1,1.778,0.7
,a,Cereals and potatoes,1188,3.1,0.7,51,6.5,4.1,10,0.78,0.307086614
4,b,Composite foods,838,12,2.7,15,3.6,2,6.4,0.45,0.177165354
1,d,Milk and dairy products,1508,30,21,1.5,0,0,23,1.8,0.708661417
2,a,Fruits and vegetables,199,0,0,11,9.5,1.5,0,0.1,0.039370079
2,a,Fruits and vegetables,234,0,0,12,11,2.2,0,0,0
1,a,Fruits and vegetables,232,0.5,0.2,11,9.7,1.6,0.5,0,0
1,a,Fruits and vegetables,238,0.6,0.2,11,10,1.4,0,0,0
1,a,Fruits and vegetables,242,0.5,0.2,12,10,1.6,0,0,0
4,e,Sugary snacks,2022,22,11,65,37,2.2,5,1.1,0.433070866
1,b,Cereals and potatoes,360,1.4,0.2,14,2.8,2.2,3.1,0.85,0.334645669
,e,Sugary snacks,2282,35,17,49,46,4.7,6.9,0.24,0.094488189
,e,Sugary snacks,2376,37,15,50,48,3.4,7.2,0.21,0.082677165
2,c,Sugary snacks,1021,0,0,59,59,1,0,0,0
14,e,Sugary snacks,1586,15,8.4,58,37,0.6,3.1,0.35,0.137795276
2,a,Composite foods,644,7.3,0.9,8.9,2.6,4.7,11,0.75,0.295275591
1,b,Composite foods,1126,13,1.3,22,1.2,1.5,15,0.7,0.275590551
1,a,Composite foods,1056,16,2.1,18,1.6,5.5,7.4,0.78,0.307086614
3,d,Beverages,99,0,0,5.7,5.7,,0.5,0.035,0.013779528
0,c,unknown,1052,19.8,7.5,0,0,0,18.8,0.100076,0.0394
0,a,fruits-and-vegetables,94,0.5,0.1,1.2,0,3.7,1.7,1,0.393700787
,c,unknown,1665,9,5,68,25,11,6,0.63,0.248031496
0,e,Beverages,1356,5.3,0.68,38.5,28.6,,30.6,0.0381,0.015
1,a,Fruits and vegetables,487,1.5,0,16.2,1.6,5.3,6.7,0.6858,0.27
0,e,Sugary snacks,1847,10.3,6.3,84.7,63.9,,1.5,0.6,0.236220472
2,d,Salty snacks,1107,9.8,1.2,36,8.5,,6.1,1.80086,0.709
2,a,Composite foods,523,6.5,2.3,6.2,0.5,0.9,10,0.625,0.246062992
,a,Fish Meat Eggs,337,0.6,0,0.2,0.1,0,18.3,0.23,0.090551181
0,a,Fish Meat Eggs,320,0.5,0,0.5,0,0,17,0.3048,0.12
0,a,Composite foods,705,6.8,0.8,13.5,2.5,1.6,12.4,0.625,0.246062992
1,b,Composite foods,821,8.6,1.1,17.3,1.7,1,11.8,0.89916,0.354
2,b,fruits-and-vegetables,60,0,0,0.5,0,2,2,0.7112,0.28
,b,fruits-and-vegetables,79,0.4,0.3,0.6,0.3,2.1,2.2,0.7,0.275590551
2,b,fruits-and-vegetables,79,0.4,0.3,0.6,0.3,2.1,2.2,0.7,0.275590551
5,e,Sugary snacks,2000,19,12,69,23,2,6.5,0.9525,0.375
4,e,Sugary snacks,2160,26,16,63,22,1.5,7,0.889,0.35
4,e,Sugary snacks,2070,23,9.5,64,23,3,6.5,1.19634,0.471
2,d,Sugary snacks,1830,10,4.5,79,33,2.5,5.5,0.6604,0.26
4,e,Sugary snacks,2070,23,11,62.8,28,4.3,6.9,0.793,0.312204724
4,e,Sugary snacks,2180,28.5,17.9,57.5,26.6,4.9,6.4,0.913,0.359448819
4,e,Sugary snacks,2075,23.1,14,63.3,28.4,4,6.6,0.59944,0.236
4,e,Sugary snacks,2087,22.9,12.7,65,31.5,2.2,6.9,1.1,0.433070866
4,e,Sugary snacks,2050,22,14,65,39,2.5,6.5,0.5842,0.23
3,e,Sugary snacks,2120,25,15,62,36,2.5,7,0.3302,0.13
4,e,Sugary snacks,2092,23.2,12.8,64.5,26.3,3.3,6.5,0.463,0.182283465
4,e,Sugary snacks,2112,23.9,13,64.5,27.6,2.6,6.5,0.508,0.2
0,c,Sugary snacks,1570,3.5,2,72,69,10,8,0.025,0.00984252
0,d,Fat and sauces,3400,92,16,0,0,0,0,0,0
0,d,Fat and sauces,3404,92,10,0,0,0,0,0,0
0,d,Fat and sauces,3378,91.3,13.7,0,0,0,0,0,0
0,c,Fat and sauces,3386,91.5,7.3,0,0,0,0,0,0
0,a,Cereals and potatoes,1377,2.1,0.3,47.6,5.3,13.2,22.6,3.50E-05,1.38E-05
,c,unknown,423,1.1,0.4,2.7,1.2,0,19.8,1.8,0.708661417
0,a,Fruits and vegetables,1280,1.1,0.2,37.1,2,23,25.8,0.015,0.005905512
2,e,Beverages,162,0.2,0,9.5,9.5,0,0,0.008001,0.00315
5,e,Beverages,151,0,0,8.9,8.9,0,0,0.013,0.00511811
2,e,Beverages,133,0.5,0.5,7.8,7.8,0.5,0.5,0.01,0.003937008
1,e,Beverages,130,0,0,7.9,7,0,0,0,0
3,e,Beverages,151,0,0,8.8,8.5,0,0.1,0.0100076,0.00394
4,e,Beverages,163,0,0,9.6,8.7,0,0,0.00199898,0.000787
0,c,Beverages,170,0,0,9.5,9.5,0.5,0,0,0
0,c,Beverages,171,0.1,0,9.5,9.5,0.5,0.1,0.01,0.003937008
0,e,Beverages,272,0,0,16,16,0,0,0.0100076,0.00394
0,c,Beverages,229,0.5,0,11.9,10.1,0,0.5,0.003,0.001181102
1,b,Beverages,136,0.1,0,7.5,7,0.1,0.5,0.01,0.003937008
0,c,Beverages,200,0,0,11,11,0,0.5,0,0
1,c,Beverages,170,0,0,10,10,0,0,0.01,0.003937008
1,e,Beverages,178,0.1,0,9.8,8.8,0.3,0.3,0.01,0.003937008
1,e,Beverages,178,0.1,0,9.8,8.8,0.3,0.3,0.01,0.003937008
0,b,Beverages,68,0.1,0,2.8,2.8,0.8,0.6,0.5,0.196850394
2,e,Beverages,1190,0,0,70,70,0,0,0.01016,0.004
1,e,Beverages,1438,0,0,84.6,84.6,,0,0.0100076,0.00394
2,e,Beverages,1360,0,0,80,80,0,0,0.01016,0.004
2,e,Beverages,1190,0,0,70,70,0,0,0.075,0.029527559
1,e,Beverages,1438,0,0,84.6,84.6,0,0,0.01,0.003937008
2,e,Beverages,1210,0,0,71,71,0,0,0.254,0.1
4,c,unknown,740,6.9,4.7,23.2,22,1.3,4.7,0.199898,0.0787
2,e,Beverages,1088,0.1,0.1,64,63.7,0.1,0.1,0.025,0.00984252
8,d,Sugary snacks,1610,10,6,69,52,2,3,0.127,0.05
5,d,Fat and sauces,980,25,5,2.5,1.5,1,0,2.14376,0.844
6,d,Fat and sauces,1034,25.8,1.9,3.9,0.7,0.5,0.5,2.01,0.791338583
5,c,Fat and sauces,1022,25.8,1.9,2.9,0.7,0.5,0.5,1.6,0.62992126
0,a,Cereals and potatoes,1443,1,0.3,72,1,4,8.8,0.005,0.001968504
0,a,Cereals and potatoes,1396,0.8,0.1,68,0.4,4,10.5,0.0254,0.01
1,a,Fruits and vegetables,75,0,0,3,3,1,1,0.3683,0.145
1,a,Fruits and vegetables,91,0.3,0,3,3,1,1.2,0.1,0.039370079
0,a,Fruits and vegetables,420,1,0,14,5,7,5,0.5842,0.23
0,a,Fruits and vegetables,310,0,0,12,3.5,4,4.5,0.7112,0.28
0,a,Fruits and vegetables,400,0,0,16,4,5,5,0.7112,0.28
0,a,Fruits and vegetables,217,0.3,0.3,7.5,3.3,4.3,2.6,0.625,0.246062992
0,a,Fruits and vegetables,220,0,0.1,8.5,3,3.5,2.5,0.6096,0.24
,a,Fruits and vegetables,240,0.5,0,8,3.5,4,3,0.25,0.098425197
,a,Fruits and vegetables,241,0.3,0.1,8.8,4.1,4.1,2.8,0.5,0.196850394
0,a,Fruits and vegetables,270,0,0,11,3,4,3,0.508,0.2
0,a,Fruits and vegetables,219,0.6,0.5,7,1.4,4,2.7,0.48,0.188976378
0,a,Fruits and vegetables,150,0,0,5,1,3.5,2,0.7112,0.28
0,a,Fruits and vegetables,200,0,0,8.5,1.5,2,2.5,0.6096,0.24
2,a,Fruits and vegetables,110,0,0,4,1,2.5,1,0.5334,0.21
2,a,Fruits and vegetables,110,0,0,4,1,2.5,1,0.5334,0.21
0,a,Fruits and vegetables,141,0.6,0.1,1.9,1,3.4,3.5,0.375,0.147637795
0,a,Fruits and vegetables,130,0.5,0.1,1.5,0,3,3.5,0.4318,0.17
0,a,Fruits and vegetables,130,0.5,0.1,1.5,0,3,3.5,0.4318,0.17
0,a,Fruits and vegetables,130,0,0,3.5,2,3.5,2.5,0.5842,0.23
0,a,Cereals and potatoes,310,0.5,0.2,10,0,5.5,4.5,0.5588,0.22
0,a,Composite foods,320,0.5,0.2,11,3,4,5,0.8382,0.33
1,a,Cereals and potatoes,340,0.2,0,11.4,0.3,4.6,6,0.577,0.227165354
0,a,Fruits and vegetables,100,0,0,3,1,3,1.5,0.635,0.25
0,a,Fruits and vegetables,97,0.5,0.5,3,1,2.5,1.5,1,0.393700787
0,a,Fruits and vegetables,100,0,0,3,1,3,1.5,0.6223,0.245
0,a,Cereals and potatoes,550,3,0.4,15,0.5,6.5,7.5,0.4318,0.17
0,a,Cereals and potatoes,550,3,0.4,15,0.5,6.5,7.5,0.4318,0.17
0,a,Cereals and potatoes,510,1.5,0.3,22,3.5,3,3,0.4572,0.18
0,a,Cereals and potatoes,510,1.5,0.3,22,3.5,3,3,0.4572,0.18
1,b,Composite foods,180,2,0.3,5,2,1,0.5,0.7112,0.28
1,b,Fruits and vegetables,170,0.5,0.1,8,3.5,0.5,0.5,0.6604,0.26
0,b,Composite foods,157,1.1,0.3,5.2,1.4,1.6,0.9,0.62484,0.246
,a,fruits-and-vegetables,77,0,0,1,0.1,3.3,2,0.063,0.02480315
0,b,Milk and dairy products,192,1.55,1,4.8,4.8,0,3.2,0.113,0.044488189
0,b,Milk and dairy products,136,0,0,4.8,4.8,0,3.2,0.113,0.044488189
,a,fruits-and-vegetables,134,0.1,0.1,4.4,1.1,3.3,1.7,0.02,0.007874016
0,a,Composite foods,267,0.6,0,7.7,3.3,5.9,3.9,0.04572,0.018
0,a,Fish Meat Eggs,320,0.6,0.1,0.3,0,0,17.2,0.3,0.118110236
0,b,Milk and dairy products,193,1.55,1,4.8,4.8,0,3.2,0.127,0.05
2,b,fruits-and-vegetables,60,0,0,0.5,0,2,2,0.7112,0.28
2,b,Cereals and potatoes,358,2,0.8,12,2.7,1.5,4,0.7,0.275590551
2,b,Cereals and potatoes,358,2,0.8,12,2.7,1.5,4,0.7,0.275590551
1,b,Cereals and potatoes,423,3.2,1.2,12.2,3,1.5,5,0.7,0.275590551
1,b,Cereals and potatoes,440,4,2,11,1.5,1.5,5.5,1.0414,0.41
0,a,Fish Meat Eggs,610,10,2.5,1,1,0,13,0.3175,0.125
1,a,fruits-and-vegetables,520,3.6,0.4,20,0.24,2,2,0.102,0.04
,b,Composite foods,980,13,4.5,19,3,1,10,0.447,0.175984252
0,a,Cereals and potatoes,510,1.5,0.3,22,3.5,3,3,0.4572,0.18
0,a,Fish Meat Eggs,329,0.7,0.1,0,0,0,17.8,0.13716,0.054
1,a,Fruits and vegetables,320,0,0,18,17,1,0.5,0.0127,0.005
2,a,Fruits and vegetables,330,0.4,0.2,17.5,12.5,0.9,0.6,0.028,0.011023622
2,c,Milk and dairy products,526,4,2.6,18.3,15.9,0.9,3.5,0.2,0.078740157
8,a,Milk and dairy products,150,0,0,4.5,4,0.5,4,0.1524,0.06
9,b,Milk and dairy products,368,2.8,1.7,12,11.7,0.5,3.3,0.15,0.059055118
0,a,Milk and dairy products,190,1,0.5,5,5,0.5,4,0.15,0.059055118
0,a,Milk and dairy products,292,3.1,2.1,4,4,0,6.4,0.1,0.039370079
0,b,Milk and dairy products,450,7.6,5,4.2,4.2,0,5.7,0.1,0.039370079
0,b,Composite foods,919,10.3,3.1,21.6,4.8,1.8,9.2,0.913,0.359448819
1,d,Milk and dairy products,1207,30,19,3.2,3.2,0,2.5,0.07,0.027559055
0,d,Milk and dairy products,1199,30,20,2.9,2.9,0.1,2.3,0.1,0.039370079
0,d,Milk and dairy products,1183,30,19.3,1.9,1.9,0,2.4,0.05,0.019685039
2,d,Milk and dairy products,690,15,10,5,5,0,3,0.0762,0.03
0,c,Beverages,176,0.1,0,9.4,8.7,0.1,0.7,0.025,0.00984252
1,a,Fruits and vegetables,69,0,0,2.5,1.7,1.2,1,0.8509,0.335
0,a,Fruits and vegetables,60,0,0,1.5,1,1,1.5,0.9398,0.37
7,c,unknown,650,7.9,5.4,17.2,16.7,0.1,3.8,0.100076,0.0394
0,a,Fruits and vegetables,55,0,0,1.5,1,1.5,1,0.635,0.25
0,a,Fruits and vegetables,95,0,0,3,1,2.5,1.5,1.016,0.4
4,e,Fish Meat Eggs,1960,44,17,3.5,3,0,21,5.0292,1.98
1,b,Cereals and potatoes,85,0,0,3,1,1,1.5,0.381,0.15
0,d,Salty snacks,2070,22,2,67,0.5,4.5,4.5,2.4384,0.96
4,d,Sugary snacks,1890,14,9,72,23,2.5,7.5,0.762,0.3
1,d,Sugary snacks,1633,3.9,0.9,78.7,48.3,2.3,7.8,0.093,0.036614173
4,d,Sugary snacks,1979,16.6,8.7,72.5,27.9,2.9,6.4,0.463,0.182283465
,d,Sugary snacks,1979,16.6,8.7,72.5,27.9,2.9,6.4,0.463,0.182283465
3,e,Sugary snacks,2070,24,11,61,35,3.5,7,0.5461,0.215
6,d,Sugary snacks,1520,4,0.5,76,51.5,2,5,0.525,0.207
1,c,Cereals and potatoes,1663,5.6,1.4,73.4,7.3,4.3,10.2,1.29,0.507874016
0,a,Cereals and potatoes,1520,2,0.4,72,2,2,12,0.02032,0.008
0,a,Cereals and potatoes,1480,1,0.3,71,3,3.5,12,0.00508,0.002
0,a,Cereals and potatoes,1520,2,0,72,2,2,12,0.02032,0.008
0,a,Cereals and potatoes,1520,2,0.4,72,2,2,12,0.02032,0.008
0,a,Cereals and potatoes,1518,2,0.4,72,2,2,12,0.02,0.007874016
,a,Cereals and potatoes,1500,2,0.4,69,3.5,4,13,0.01016,0.004
0,a,Cereals and potatoes,1500,2,0.4,69,3.5,4,13,0.01016,0.004
,a,Composite foods,458,4.5,1.6,8.3,1.6,3.3,7.3,0.75,0.295275591
6,a,Composite foods,436,4.5,1.7,7.9,1.5,2.2,6.9,0.875,0.344488189
7,b,Composite foods,331,5.8,2.3,1.9,0.4,1.8,4.1,1,0.393700787
1,d,Salty snacks,2530,47,6,16.2,6.4,7.9,26.6,1.49352,0.588
0,d,Salty snacks,2570,52,6.5,8,6.5,9,26,0.5588,0.22
0,a,Cereals and potatoes,1490,0.5,0,79,0,1.5,7,0.00762,0.003
0,a,Cereals and potatoes,1460,0.5,0.1,77,0,2,7,0.00508,0.002
0,a,Cereals and potatoes,1480,0.5,0.2,78,0,1.5,7,0.00762,0.003
0,a,Cereals and potatoes,1485,0.6,0.1,78,0.1,1.4,7.4,0.0100076,0.00394
0,a,Cereals and potatoes,1485,0.6,0.1,78,0.3,1.4,7.4,0.0100076,0.00394
0,d,Fat and sauces,498,0.1,0.1,26.3,23.3,1.3,1,2.286,0.9
2,c,Fat and sauces,707,11.5,0.8,6.1,1.8,3.5,7.5,6.1,2.401574803
3,c,Cereals and potatoes,1604,1.1,0.6,82.4,8,3.3,8,1.93,0.75984252
3,c,Cereals and potatoes,1660,1.5,0.3,83,38,5.5,8.5,0.0254,0.01
4,d,Cereals and potatoes,1630,1,0.4,86,24,3,6.5,1.524,0.6
1,c,Cereals and potatoes,1611,2.5,1.5,76,28.5,7,10,0,0
3,c,Cereals and potatoes,1630,1,0.2,86,27,2,6.5,0.508,0.2
3,c,Cereals and potatoes,1570,1,0.5,76,13,3,13,1.778,0.7
1,e,Sugary snacks,2140,30,18,51,48,8.5,5.5,0.00762,0.003
,e,Sugary snacks,2103,24,15,63,52,2.5,7.3,0.503,0.198031496
1,d,Sugary snacks,2230,35.6,22.6,36.2,26.4,12.7,11.5,0.029972,0.0118
3,d,Sugary snacks,1050,0.2,0.2,61.2,57.8,1.4,0.4,0.018,0.007086614
2,d,Sugary snacks,1065,0.2,0.2,62,57.8,0.5,0.3,0.018,0.007086614
0,e,Salty snacks,2690,54,11,21,5.5,3,18,1.016,0.4
0,c,Salty snacks,2331,37,3.6,48.9,0.3,4.8,5.4,1.34112,0.528
1,a,Composite foods,886,9.6,1.2,18.6,4.2,1.5,11.9,0.8,0.31496063
0,d,Milk and dairy products,1100,21,14,0.1,0.1,0,19,1.38,0.543307087
3,e,Fish Meat Eggs,1760,35,15,2.5,1.5,0,25,5.334,2.1
4,e,Fish Meat Eggs,1730,33,13,1,1,0,29,4.826,1.9
2,c,unknown,547,4.4,3.1,16.9,16.4,1.1,5.2,0.199898,0.0787
0,a,Cereals and potatoes,449,1,0.6,12.6,0.9,6.5,8.6,0.825,0.32480315
1,a,Fruits and vegetables,222,0.3,0.2,10.4,0.4,1.7,1.2,0.62,0.244094488
0,b,Composite foods,214,2.41,0.267,5.08,4.01,2.41,1.07,0.864,0.34
1,c,Cereals and potatoes,1663,5.6,1.4,73.4,7.3,4.3,10.2,1.29032,0.508
1,e,Sugary snacks,2130,28,17,54,51,8,6.5,0.00762,0.003
1,e,Sugary snacks,2330,38,15,44,44,3,9,0.24892,0.098
1,e,Sugary snacks,2250,30,20,60,59,0,7,0.3048,0.12
4,d,Sugary snacks,2025,23.2,2.7,59.6,41.5,2.6,7.8,0.493,0.194094488
5,d,Sugary snacks,1770,19,1.5,57,20,1,5.5,0.7874,0.31
7,e,Sugary snacks,1830,19,13,60,23,1.5,5.5,0.7366,0.29
